RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID
557920.0,3932.61,8326.16,16941.3,294.854,25339.6,427.923,31942.2,615.413,4.70994,-0.515596,-1.0,15.2483,0.0188968,15.2402,0.0183355,15.2539,0.0209184,300087
558372.0,3918.3,8330.47,53281.2,308.167,92827.3,444.482,138668.0,633.052,4.70992,-0.515579,1.0,14.0042,0.0062797,13.8305,0.00519882,13.6598,0.00495665,300088
559022.0,3893.1,8339.0,146023.0,335.327,239955.0,475.582,342818.0,664.385,4.70989,-0.515546,-1.0,12.9096,0.0024933,12.7994,0.00215189,12.6771,0.00210418,300089
558674.0,3908.12,8338.5,10271.1,294.149,16095.3,426.841,21386.9,613.976,4.70991,-0.515559,-1.0,15.7916,0.0310941,15.733,0.0287934,15.6894,0.0311694,300090
559260.0,1298.86,8346.88,5962.45,289.753,9719.96,420.897,13938.0,608.938,4.70561,-0.51341,1.0,16.3821,0.0527629,16.2806,0.047015,16.1543,0.047435,300091
559210.0,1356.32,8345.6,13416.1,292.149,19754.3,423.181,24434.3,610.63,4.70571,-0.513459,-1.0,15.5016,0.023643,15.5106,0.023259,15.5448,0.0271334,300092
559266.0,145.957,8347.04,8477.99,285.539,12073.8,416.237,15127.4,604.993,4.70371,-0.512463,-1.0,15.9999,0.0365678,16.0451,0.0374301,16.0654,0.0434222,300093
559339.0,672.892,8348.47,3658.48,283.981,5630.32,414.768,7412.67,603.76,4.70458,-0.512894,-1.0,16.9124,0.0842781,16.8734,0.0799829,16.8398,0.0884332,300094
559072.0,8229.77,8300.02,71783.8,317.79,104734.0,451.883,132910.0,636.807,4.71704,-0.519135,-1.0,13.6806,0.00480661,13.6995,0.00468452,13.7059,0.00520206,300095
559073.0,8229.33,8330.87,177743.0,348.658,316924.0,496.436,473021.0,688.691,4.71707,-0.519091,-1.0,12.6962,0.00212977,12.4973,0.00170073,12.3276,0.00158077,300096
559074.0,8207.7,8339.35,158688.0,343.289,248404.0,482.493,322207.0,666.208,4.71704,-0.519061,-1.0,12.8193,0.00234878,12.7618,0.00210891,12.7444,0.00224492,300097
559076.0,8244.69,8334.25,14666.7,299.782,22251.0,433.264,29033.3,620.041,4.7171,-0.519098,-1.0,15.4048,0.0221921,15.3813,0.0211412,15.3575,0.0231872,300098
559077.0,8230.58,8318.02,131476.0,335.449,193968.0,471.06,247207.0,654.656,4.71706,-0.51911,-1.0,13.0236,0.00277017,13.0304,0.00263676,13.0321,0.00287526,300099
559078.0,8206.61,8331.47,31193.1,305.171,47920.8,439.219,62052.2,625.488,4.71703,-0.519071,-1.0,14.5855,0.0106221,14.5484,0.00995137,14.5329,0.0109443,300100
559079.0,8238.75,8326.68,162763.0,344.438,254633.0,483.764,333070.0,667.818,4.71708,-0.519104,-1.0,12.7918,0.00229763,12.7349,0.00206274,12.7084,0.00217695,300101
559068.0,11856.9,8340.39,40079.2,304.131,62880.9,441.448,87702.5,630.387,4.72311,-0.522016,1.0,14.3134,0.00823888,14.2534,0.00762231,14.1572,0.00780406,300102
559149.0,10885.3,8344.08,5824.06,298.584,8894.63,435.015,12056.2,626.624,4.72149,-0.521225,1.0,16.4076,0.055663,16.3769,0.053101,16.3118,0.0564316,300103
559052.0,9204.99,8343.98,21442.8,297.556,30445.1,430.557,39116.2,619.169,4.7187,-0.519864,-1.0,14.9925,0.0150665,15.0409,0.0153546,15.0339,0.0171861,300104
559065.0,12343.4,8344.98,7884.78,293.861,11544.8,429.804,14188.3,618.541,4.72392,-0.522402,-1.0,16.0787,0.0404649,16.0937,0.0404214,16.135,0.0473331,300105
559004.0,11574.1,8343.25,15790.5,301.949,23204.7,438.449,29754.5,629.716,4.72264,-0.521783,-1.0,15.3247,0.0207617,15.3358,0.0205149,15.3309,0.0229783,300106
559226.0,6277.97,8347.59,3646.08,285.867,5206.59,420.065,6199.3,609.2,4.71385,-0.517479,-1.0,16.9161,0.0851263,16.9583,0.0875969,17.0339,0.106695,300107
559415.0,2045.6,8349.09,3356.73,298.527,5156.71,429.124,6808.35,614.194,4.70685,-0.514019,-1.0,17.0059,0.0965591,16.9688,0.0903515,16.9322,0.0979467,300108
