RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID
460950.0,11730.2,8316.1,7623.08,230.187,11974.1,327.17,17248.0,464.428,4.72287,-0.521933,-2.0,16.8709,0.032785,16.8699,0.0296657,16.8211,0.0292352,300056
461561.0,11709.9,8322.54,147065.0,285.072,313149.0,410.769,580583.0,576.268,4.72284,-0.521907,-1.0,13.6575,0.00210461,13.3262,0.0014242,13.0033,0.00107767,300057
461904.0,5089.53,8331.78,27106.5,232.348,43760.2,328.638,63717.2,463.405,4.71186,-0.516516,1.0,15.4936,0.00930663,15.4628,0.00815389,15.4023,0.00789641,300058
461903.0,5084.29,8335.11,47830.1,241.027,74706.6,337.926,104229.0,472.127,4.71185,-0.516507,-1.0,14.877,0.00547128,14.8821,0.00491121,14.868,0.00491807,300059
461768.0,10101.5,8334.96,18560.2,232.115,30149.8,331.044,44918.8,470.531,4.72017,-0.520588,1.0,15.9048,0.0135783,15.8673,0.0119214,15.7819,0.0113733,300060
461738.0,4814.53,8335.94,12637.4,222.723,19501.1,319.409,26434.7,456.456,4.71141,-0.516286,-1.0,16.3221,0.0191351,16.3404,0.0177834,16.3575,0.0187478,300061
461901.0,4805.63,8339.0,4731.34,219.192,7263.92,315.528,9821.01,452.716,4.71139,-0.516274,-1.0,17.3888,0.0502997,17.4126,0.0471621,17.4326,0.050049,300062
461821.0,8712.02,8333.48,10310.4,229.47,16036.3,326.237,21840.8,462.416,4.71786,-0.519463,-2.0,16.5431,0.0241644,16.5528,0.022088,16.5648,0.0229874,300063
461797.0,9309.26,8337.11,4875.8,221.087,8058.66,317.593,11996.8,455.53,4.71886,-0.519942,1.0,17.3562,0.0492316,17.2999,0.0427892,17.2153,0.0412266,300064
461834.0,5850.07,8339.35,1949.41,221.2,3053.4,316.26,4069.56,451.319,4.71312,-0.517126,-1.0,18.3515,0.1232,18.3536,0.112457,18.3891,0.12041,300065
461826.0,8788.55,8339.6,1497.2,223.323,2319.82,319.916,3011.39,457.104,4.718,-0.519516,1.0,18.6381,0.161949,18.6519,0.14973,18.716,0.164806,300066
461775.0,4595.12,8336.49,9190.15,220.904,14337.2,317.463,19367.5,454.58,4.71104,-0.516106,-1.0,16.668,0.026098,16.6744,0.0240412,16.6953,0.0254837,300067
461840.0,5839.8,8319.64,8771.43,224.255,13763.6,319.657,18915.7,454.65,4.71309,-0.517146,-2.0,16.7186,0.0277586,16.7187,0.0252162,16.7209,0.0260964,300068
461843.0,5821.56,8320.95,12584.0,226.039,19691.7,321.172,27376.5,455.352,4.71306,-0.517129,-1.0,16.3267,0.0195025,16.3298,0.0177085,16.3195,0.018059,300069
461842.0,5823.3,8337.94,9657.98,224.641,14834.3,319.914,20083.6,454.702,4.71308,-0.517106,-1.0,16.614,0.025254,16.6374,0.0234148,16.6559,0.0245817,300070
461841.0,5827.36,8326.33,18061.3,228.356,28753.6,324.374,39337.8,459.239,4.71307,-0.517126,-1.0,15.9344,0.0137274,15.9188,0.0122484,15.9259,0.0126752,300071
