RunningID,Ra,Dec,X,Y,Flux1,dFlux1,Flux2,dFlux2,Flux3,dFlux3,Class,Mag1,dMag1,Mag2,dMag2,Mag3,dMag3,StarID,MJD,FieldId
439794.0,803.609,8343.21,1702.82,164.301,2522.32,235.785,3025.24,338.463,4.70479,-0.512996,-1.0,17.9583,0.104761,18.0324,0.101494,18.2005,0.121472,300048,57268.1596647,3
439738.0,870.015,8341.65,1793.12,164.344,2795.94,235.883,3837.14,338.679,4.70489,-0.513053,-1.0,17.9022,0.0995109,17.9206,0.0915998,17.9424,0.0958312,300049,57268.1596647,3
439793.0,859.641,8341.99,4380.43,165.851,6800.95,237.539,9261.0,340.274,4.70488,-0.513044,-1.0,16.9324,0.0411079,16.9555,0.037922,16.9858,0.039893,300050,57268.1596647,3
439744.0,289.533,8338.47,9583.69,168.824,15792.5,241.189,22467.7,344.086,4.70393,-0.512581,1.0,16.0824,0.0191261,16.0408,0.0165819,16.0235,0.0166278,300051,57268.1596647,3
439752.0,12420.8,8339.91,10787.9,175.356,16524.4,247.391,22966.1,351.72,4.72404,-0.522464,-1.0,15.9539,0.0176487,15.9916,0.0162549,15.9997,0.0166278,300052,57268.1596647,3
439795.0,7189.31,8341.81,739.957,162.409,1540.22,234.186,2987.66,338.883,4.71534,-0.518219,1.0,18.8632,0.238303,18.568,0.165083,18.2141,0.123153,300053,57268.1596647,3
439747.0,11436.1,8331.85,191079.0,258.505,313791.0,348.355,461276.0,462.766,4.72239,-0.521679,-1.0,12.8332,0.00146887,12.7953,0.00120534,12.7425,0.00108925,300054,57268.1596647,3
439748.0,11445.3,8337.77,10382.5,175.724,16741.3,248.649,24315.2,353.997,4.72241,-0.521678,-1.0,15.9955,0.0183762,15.9775,0.0161259,15.9377,0.0158069,300055,57268.1596647,3
438923.0,11728.3,8319.91,5195.66,172.75,8397.8,245.248,12358.5,350.527,4.72287,-0.521933,1.0,16.7471,0.0360998,16.7265,0.0317078,16.6725,0.0307951,300056,57268.1596647,3
439542.0,11708.0,8326.32,191715.0,258.74,337019.0,354.96,517328.0,474.898,4.72284,-0.521907,-1.0,12.8296,0.00146533,12.7178,0.00114354,12.618,0.00099669,300057,57268.1596647,3
439888.0,5088.25,8335.46,17695.3,172.554,29268.8,246.455,42406.3,351.577,4.71186,-0.516516,1.0,15.4166,0.0105874,15.3709,0.00914238,15.3339,0.00900152,300058,57268.1596647,3
439886.0,5083.06,8338.72,48440.6,188.914,75906.7,264.369,106880.0,369.496,4.71185,-0.516507,-1.0,14.3232,0.00423428,14.3362,0.00378143,14.3302,0.00375351,300059,57268.1596647,3
